79,2016-04-07 13:25,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=1:e18=39:e30=2:e32=2:e34=2:e54=2:e55=46:e60=1:e62=3:e69=12:e74=3:e81=1:e84=9:e89=68:e92=2:e115=2:e122=114,309
80,2016-04-07 14:18,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=28:e28=1:e32=1:e34=2:e55=62:e62=6:e65=1:e66=3:e69=9:e74=3:e84=12:e89=38:e91=5:e92=6:e93=1:e115=5:e122=111,295
81,2016-04-07 14:21,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=29:e28=1:e32=1:e34=2:e55=70:e62=4:e65=1:e66=3:e69=8:e74=2:e84=8:e89=41:e91=5:e92=5:e115=7:e122=106,294
82,2016-04-07 14:25,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e11=1:e18=36:e28=1:e29=1:e34=2:e54=1:e55=64:e62=3:e66=6:e69=5:e84=8:e89=42:e91=5:e92=4:e115=6:e122=112,298
83,2016-04-07 14:51,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=33:e27=1:e32=2:e34=2:e55=39:e62=4:e66=6:e69=8:e84=11:e89=50:e92=5:e115=2:e120=2:e122=91,257
84,2016-04-07 15:26,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e16=1:e18=31:e34=4:e54=2:e55=20:e62=5:e66=8:e69=3:e74=2:e84=12:e89=33:e92=6:e115=3:e122=99,230
85,2016-04-07 15:27,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e16=1:e18=36:e34=4:e54=2:e55=23:e62=7:e66=9:e69=3:e74=2:e84=11:e89=37:e92=7:e115=1:e122=94,238
86,2016-04-07 16:48,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=28:e32=2:e34=3:e55=20:e62=4:e66=1:e69=1:e74=1:e84=9:e89=14:e91=1:e92=3:e115=1:e122=68,157
87,2016-04-07 16:54,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=2:e18=27:e34=1:e55=19:e62=4:e66=1:e69=1:e84=8:e89=16:e92=7:e105=1:e115=2:e122=65,154
88,2016-04-07 17:00,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=3:e11=1:e18=27:e26=2:e34=2:e55=16:e62=4:e65=4:e69=3:e84=7:e89=15:e92=5:e105=2:e115=1:e122=65,157
89,2016-04-07 17:18,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=2:e18=34:e32=3:e34=2:e54=1:e55=20:e62=4:e65=1:e69=1:e74=1:e84=8:e89=13:e92=1:e105=1:e122=73,165
90,2016-04-07 17:20,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=2:e18=27:e32=5:e34=2:e54=1:e55=23:e62=3:e65=1:e69=1:e74=2:e84=9:e89=14:e92=1:e122=62,153
91,2016-04-07 17:28,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=1:e18=15:e32=3:e34=2:e55=23:e62=3:e69=3:e74=3:e84=8:e89=18:e92=3:e122=56,138
92,2016-04-07 17:56,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=22:e34=2:e55=14:e62=3:e69=2:e74=2:e84=8:e89=16:e93=3:e122=46,118
93,2016-04-07 18:26,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=14:e32=8:e34=1:e55=30:e62=3:e69=8:e74=1:e84=12:e89=30:e91=1:e122=61,169
94,2016-04-07 19:28,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=6:e32=1:e34=2:e55=12:e62=3:e69=3:e74=2:e84=9:e89=21:e92=1:e122=75,135
95,2016-04-07 21:13,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=1:e34=1:e55=4:e62=3:e69=1:e84=3:e89=7:e92=1:e122=17,38
96,2016-04-07 21:16,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=2:e34=2:e55=1:e62=3:e69=2:e84=3:e89=6:e122=20,39
97,2016-04-08 13:40,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=28:e30=4:e32=4:e34=2:e55=41:e62=2:e65=2:e69=10:e74=2:e80=1:e84=10:e89=48:e91=3:e92=2:e93=1:e105=1:e115=8:e122=102,271
98,2016-04-08 15:50,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e16=1:e18=40:e28=1:e32=1:e34=2:e55=28:e62=4:e66=2:e69=1:e84=9:e89=9:e92=3:e105=2:e115=1:e122=67,172
99,2016-04-08 16:43,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=1:e18=23:e32=1:e34=3:e55=10:e60=1:e62=3:e69=4:e74=1:e84=7:e89=20:e91=1:e115=2:e118=2:e122=44,123
100,2016-04-08 16:53,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e16=1:e18=17:e28=1:e32=2:e34=3:e54=1:e55=11:e62=4:e65=2:e66=6:e74=1:e84=8:e89=14:e105=2:e122=48,122
101,2016-04-08 17:19,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=1:e18=32:e32=3:e34=2:e55=12:e62=4:e66=8:e69=1:e74=1:e84=8:e89=17:e120=2:e122=53,144
102,2016-04-08 17:21,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=1:e18=32:e32=3:e34=2:e55=12:e62=3:e66=8:e74=1:e84=7:e89=14:e120=2:e122=57,142
103,2016-04-08 17:30,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=20:e32=3:e34=1:e55=12:e62=3:e66=8:e69=4:e74=1:e84=12:e89=17:e122=41,122
104,2016-04-08 17:34,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=22:e32=2:e34=1:e55=8:e62=3:e66=7:e69=3:e74=1:e84=12:e89=13:e93=1:e122=38,111
105,2016-04-08 19:13,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=4:e32=3:e34=3:e55=6:e62=3:e69=1:e74=1:e84=11:e89=7:e92=1:e122=48,89
106,2016-04-11 13:42,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=43:e26=3:e28=1:e32=1:e34=2:e55=36:e60=2:e62=3:e65=3:e74=6:e84=9:e86=1:e89=32:e91=5:e92=5:e93=2:e105=1:e115=7:e122=79,242
107,2016-04-11 13:43,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=41:e26=2:e32=2:e34=2:e55=37:e60=2:e62=2:e65=3:e69=1:e74=5:e84=8:e86=1:e89=35:e91=5:e92=4:e93=1:e115=7:e122=83,242
108,2016-04-11 14:47,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=35:e32=2:e34=1:e55=26:e62=3:e66=8:e69=8:e74=1:e84=11:e89=34:e92=7:e98=1:e105=1:e115=1:e122=81,221
109,2016-04-11 14:50,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=33:e32=1:e34=1:e55=28:e62=3:e66=5:e69=11:e74=1:e84=9:e89=37:e92=5:e98=1:e105=1:e115=1:e122=85,223
110,2016-04-11 15:04,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=2:e11=1:e18=30:e32=1:e34=3:e55=33:e62=2:e69=4:e84=14:e89=31:e92=5:e115=11:e120=2:e122=79,218
111,2016-04-11 15:18,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e11=2:e18=19:e32=4:e34=2:e54=1:e55=36:e62=2:e69=8:e74=1:e84=11:e89=28:e91=1:e92=4:e115=4:e122=84,208
112,2016-04-11 15:19,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e11=2:e18=19:e32=4:e34=2:e54=1:e55=36:e62=2:e69=9:e84=10:e89=30:e91=1:e92=3:e115=4:e122=84,208
113,2016-04-11 15:26,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=36:e32=2:e34=1:e54=1:e55=28:e62=2:e69=8:e74=1:e84=11:e89=37:e91=1:e92=3:e105=1:e115=3:e122=77,213
114,2016-04-11 15:44,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=25:e26=2:e34=2:e55=19:e62=2:e65=3:e69=6:e84=11:e89=33:e92=2:e115=2:e122=67,175
115,2016-04-11 15:48,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=23:e26=1:e32=1:e34=2:e54=1:e55=19:e62=3:e65=2:e69=6:e84=10:e86=1:e89=36:e92=5:e105=1:e115=1:e122=69,181
116,2016-04-11 16:31,10.0,DOS-ISMM HTTP Abnormal Status DOS,e1=2:e2=2:e18=24:e28=2:e32=2:e34=1:e55=11:e62=2:e65=2:e69=2:e74=1:e84=11:e89=14:e92=6:e105=1:e115=1:e120=2:e122=62,148
117,2016-04-11 16:36,10.0,DOS-ISMM HTTP Abnormal Status DOS,e1=2:e2=1:e18=23:e28=1:e32=1:e34=1:e55=17:e62=2:e65=1:e69=1:e84=9:e89=14:e92=4:e93=1:e115=1:e120=2:e122=59,140
118,2016-04-11 16:37,10.0,DOS-ISMM HTTP Abnormal Status DOS,e1=2:e2=1:e18=21:e28=3:e32=1:e34=1:e55=16:e62=3:e65=2:e84=9:e89=14:e92=3:e93=1:e115=2:e120=2:e122=60,141
119,2016-04-11 16:40,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e11=1:e18=20:e28=3:e32=1:e34=3:e55=15:e62=2:e65=2:e69=1:e84=12:e89=17:e92=2:e93=1:e115=1:e122=61,143
120,2016-04-11 16:46,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=2:e11=1:e18=22:e28=3:e32=3:e34=4:e55=14:e62=3:e65=3:e69=2:e84=11:e89=18:e91=1:e92=2:e115=1:e122=41,131
121,2016-04-11 16:47,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=2:e11=1:e18=24:e28=1:e32=2:e34=4:e55=13:e62=2:e65=2:e69=2:e84=11:e89=18:e91=1:e92=2:e122=39,124
122,2016-04-11 16:59,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=28:e28=2:e32=1:e34=1:e55=14:e62=2:e65=2:e74=1:e84=9:e89=9:e92=2:e93=1:e105=1:e122=38,111
123,2016-04-11 17:02,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=20:e28=1:e32=1:e34=2:e55=15:e62=2:e65=1:e69=1:e74=2:e84=9:e89=5:e92=1:e122=45,105
124,2016-04-11 17:03,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=20:e28=1:e32=1:e34=3:e55=14:e62=2:e65=1:e69=2:e74=3:e84=9:e89=6:e92=1:e122=50,113
